7.410899	6.644315
9.113062	8.220782
8.350976	7.108169
9.616329	10.346056
9.693832	10.482588
8.669897	9.651849
8.729323	8.378855
10.097969	10.520712
10.479932	8.692415
9.591990	10.755365
8.625072	8.855149
9.416408	9.497512
9.216278	10.584868
9.424163	10.315449
7.844658	7.170621
7.972604	9.301642
8.950324	7.652017
9.762459	9.805964
10.640523	10.966944
9.879009	11.132556
8.407032	9.288172
9.229640	8.357521
8.245073	7.173269
9.177566	9.757551
8.739355	9.290587
8.689928	10.102148
9.059432	7.790530
10.171449	9.561593
9.199276	9.515151
8.243534	8.811660
10.128442	8.999296
9.560019	9.393686
9.018117	8.149677
8.654135	5.993064
8.113629	7.290040
10.929017	9.277398
9.605110	8.942184
9.721439	10.899852
9.006023	7.718405
8.355235	9.387798
10.478551	8.485067
8.371390	8.660692
9.222261	9.253656
7.821971	8.366937
8.766245	10.755887
10.154033	11.180458
7.658269	6.880845
8.722405	9.806109
6.218674	7.064432
7.144110	7.759062
10.927581	9.469355
7.572197	6.282172
9.868010	10.877699
9.519755	9.110950
9.300522	8.027319
7.836642	8.956437
9.415332	8.623440
8.424249	7.918266
7.583272	7.795094
10.285190	11.379380
9.229781	10.000172
9.237617	9.667088
8.795489	8.365416
8.149553	10.337761
8.274337	8.314604
9.263260	10.116595
9.208871	8.405957
9.132330	9.709881
8.578908	7.236566
9.647711	9.214893
7.979978	7.894736
9.529137	9.147295
9.771314	10.172221
9.858937	9.911694
7.998304	8.269664
7.756400	8.624955
7.770521	7.437350
9.710135	9.278207
9.335642	9.774477
9.082647	10.233244
8.864426	9.366930
7.732728	6.596763
6.946100	5.577049
8.263191	8.239279
8.830828	9.110227
8.779885	9.213873
9.553379	10.736010
7.879918	7.102641
8.825924	7.712295
8.922796	6.950030
7.930158	9.017553
7.676835	10.079979
10.735770	10.696162
9.690463	11.076906
9.079310	7.415645
9.753671	11.444753
8.938141	8.718786
9.224907	9.371039
8.445998	8.292592
9.008411	8.810228
10.010417	10.117167
8.302279	8.505323
7.815259	7.955133
8.813886	8.935398
8.777096	9.315480
8.964542	10.091755
10.604460	10.523759
7.508687	7.463570
8.842575	8.399745
8.436441	9.187879
6.753633	7.155009
7.778102	8.007037
7.504665	8.694261
8.447892	8.445947
9.663967	11.656756
9.156489	8.869979
7.585868	7.084347
8.965517	8.268012
8.424054	8.387097
8.231423	8.754351
10.326116	7.832065
9.430367	9.466052
9.160660	9.263631
8.343438	8.190232
8.507426	8.512401
9.759978	8.612119
8.492567	8.783550
7.801271	8.270457
9.767015	9.152005
9.429892	10.728446
9.466431	9.376233
8.828922	8.808630
8.627615	8.976790
9.894492	8.975507
8.907879	9.332585
8.971067	9.318633
8.184506	8.249694
9.824922	10.441639
8.345798	8.305602
7.404379	8.092865
7.927732	8.558228
9.062364	9.002033
8.482019	8.455470
8.314949	7.715860
8.627827	8.312712
9.769820	9.600197
8.797636	8.269812
8.741176	8.106076
9.388042	10.411763
7.797126	7.126482
8.326440	7.676468
11.282342	12.717872
8.231670	8.397928
7.701403	8.263801
9.034421	8.866683
6.983014	7.621556
9.308511	8.960330
10.121680	9.755299
9.103830	10.249899
8.911705	9.584204
6.804288	8.366762
7.453453	8.042907
